id,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
time,0.75,1.0,2.0,3.0,4.0,6.0,8.0,10.0,14.0,17.0,21.0,24.0,28.0,28.75,29.0,30.0,31.0,32.0,34.0,36.0,38.0,42.0,45.0,49.0,52.0,56.0,0.75,1.0,2.0,3.0,4.0,6.0,8.0,10.0,14.0,17.0,21.0,24.0,28.0,28.75,29.0,30.0,31.0,32.0,34.0,36.0,38.0,42.0,45.0,49.0,52.0,56.0,0.75,1.0,2.0,3.0,4.0,6.0,8.0,10.0,14.0,17.0,21.0,24.0,28.0,28.75,29.0,30.0,31.0,32.0,34.0,36.0,38.0,42.0,45.0,49.0,52.0,56.0,0.75,1.0,2.0,3.0,4.0,6.0,8.0,10.0,14.0,17.0,21.0,24.0,28.0,28.75,29.0,30.0,31.0,32.0,34.0,36.0,38.0,42.0,45.0,49.0,52.0,56.0,0.75,1.0,2.0,3.0,4.0,6.0,8.0,10.0,14.0,17.0,21.0,24.0,28.0,28.75,29.0,30.0,31.0,32.0,34.0,36.0,38.0,42.0,45.0,49.0,52.0,56.0
Clostridium-hiranonis,0.07729065084707092,0.0026858232747219092,0.028224398552267407,0.014977678120517948,0.007999701392258595,0.0059503749060736385,0.0019655721175455857,0.003833147978015248,0.0027072111858937797,0.011520581939419197,0.012666651298247232,0.009401409395612948,0.008627169574382204,0.004121459668346133,0.007782721071141054,0.0052184698839016965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14625811511701456,0.47455803680981595,0.0976607118326196,0.03136537605696484,0.011813871039220032,0.0019327448507776377,0.005581504426508238,0.0037824443511129775,0.0014775455694943666,0.0051688369772762465,0.0033025980160604628,0.003260454937862635,0.0012432644345461523,0.001005554372515616,0.0006076523994811933,0.0014690761260256313,9.258127348149597e-05,0.0,0.0,0.0,0.0,0.00011567936897365887,0.0001146272144149002,0.0,0.00010404400332369867,0.0,0.012306389334811617,0.01374356518616066,0.012542369138705795,0.005063782709805604,0.0074084818665676455,0.00109315329478266,0.0035850103630407164,0.0058439574952500175,0.00829686443446615,0.010031863500873676,0.007284828667933641,0.0029751597547867377,0.005051966141647916,0.0030019436747859888,0.0016325657168102497,0.001959578947368421,0.00011561940222964555,0.0,6.7797631602736e-05,0.00011726702397274504,0.0,0.0,0.0,0.0,0.0,0.0,0.07993715942028987,0.29473347872394384,0.15484029647356,0.039512944117121945,0.0073263006977017245,0.002806775378424537,0.004049756699335206,0.006411307198660714,0.007993847928482168,0.005076190301271574,0.026151931173347975,0.01940691349359537,0.005267869763935354,0.004021973392101894,0.0024349902641537164,0.0031753491758787313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1228942423215551,0.13977308506595734,0.11254882778379512,0.008130392180293,0.00688732198357842,0.002097392030043814,0.00291174583355011,0.002933428343158213,0.011362411974188023,0.00771576043599035,0.006280367405676594,0.007948545493495947,0.004812284126745758,0.0015746108391468474,0.0015473291752930811,0.0015078626365551365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium-difficile,0.0,0.0,0.0,0.0,0.0,0.0,9.82786058772793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003891360535570527,0.00995374811188657,0.049980565282222264,0.3046068499758804,0.1756240667402454,0.3646475162264636,0.23063406739494827,0.1838224721324451,0.09278167172298357,0.062084409991386744,0.0908591209884099,0.06932869441876958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004347273250483513,0.0,0.0,0.0005570146995244272,0.030942415904414863,0.2224728001760348,0.2437735926726356,0.21350531565268255,0.24932298836190717,0.2143090428705361,0.13511350296123356,0.057428234421865,0.03746624178173967,0.050461341611993865,0.02666373915907344,0.0,0.0002454208068957261,0.0001045197428225483,0.0,0.0,2.9544683642774596e-05,0.00013895389004033783,0.0004438448730569633,0.0,4.111419467571179e-05,0.000220752383876777,0.00016528665304370765,5.491267545269473e-05,7.147484939966641e-05,0.0007915470142110302,0.023012491228070173,0.19192820770121163,0.1139223519649102,0.1329511555729653,0.35109746977439865,0.2589170278803446,0.08168567020729524,0.06612165135240067,0.046214893221912724,0.036417144183788684,0.16894888695435895,0.0,0.0,0.0005357795725728719,0.0,0.0,0.0,0.0,6.748744419642857e-05,0.0,0.0,0.00041954969796814933,0.0,0.0,0.0002681315594734596,0.00164950953378155,0.008874693850532868,0.18960428523167278,0.030479175789983177,0.049253331230781364,0.2713061018658598,0.3114166384467773,0.24556384347743196,0.08271159603156931,0.05402342274272762,0.027969851314503268,0.07996484499840205,0.0,0.0,0.0,0.0,0.0,2.9130444861719636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.287425469193934e-05,0.0009982768872858587,0.010515357860187136,0.2353748898906679,0.4429701387256055,0.3969102738689666,0.28648591734667017,0.43662225116465464,0.18407496686662145,0.07949204001739887,0.04951502247456826,0.031505385592005566,0.10552730277795436
Proteus-mirabilis,0.26049811952160934,0.4179554219048017,0.4377917819885033,0.10845443710482192,0.11231159717815685,0.12028257845848854,0.11459285445290766,0.11522675133912502,0.03371122500529635,0.10320521320729699,0.15104981673159823,0.14756125181809887,0.12653182042427233,0.05378002250158979,0.08599906783610863,0.08987364800052922,0.005010582985686442,0.017607332368547998,0.07907988703499318,0.09010185720712037,0.10037454482399862,0.18871765274937888,0.11781799583870929,0.04998708010335918,0.07596973058435018,0.07015567685716444,0.11224814674256799,0.25550748466257667,0.12174595495350211,0.12616110369381398,0.08280648496934782,0.03485843391581097,0.1309793038753933,0.0578647627047459,0.044326367084831,0.08227065522164691,0.10757033538025507,0.1975835692344757,0.08476802962814675,0.07347250615180768,0.05387851275399914,0.18381815026895715,0.057307808285046,0.005309732084662619,0.021856468332217743,0.010319108997622325,0.029811471916815817,0.050320525503541616,0.08310473045080263,0.03959500551933851,0.0706458782567914,0.04703187323892121,0.12926671055316233,0.1483977812362824,0.08696042602836017,0.06095294002543782,0.066849432169823,0.050285051560002354,0.08334454324619464,0.09291152675992433,0.09661390072861822,0.048967005858772734,0.08881604244642327,0.05008185587224342,0.047224900889317474,0.03570168727513337,0.03834055850084677,0.05808392982456141,0.019424059574580457,0.09083215774603363,0.03979720975080604,0.020287195147284887,0.12552670305560015,0.05894614579823737,0.04758379707519089,0.03027632311977716,0.027768807842888953,0.09724180242921694,0.052851014492753624,0.1477324136531927,0.11063848173629807,0.09566291733618996,0.07875773250029354,0.0695166460005147,0.07410344276151966,0.05986136300223214,0.07657742958761894,0.034341530907732905,0.13103935566538533,0.12894815854633365,0.052759741789567924,0.0479285162558809,0.030947940776663362,0.05381809757066261,0.03879414516254775,0.007637310715191185,0.009942442639754,0.030721426240692948,0.038762134552432555,0.0679114436871455,0.04743289047230263,0.03521526815822245,0.03900121760902745,0.08281346543091508,0.11021533532546748,0.1309879123464162,0.11840396911358793,0.07026981812967521,0.08667115090225913,0.04666697266847485,0.08165548098434004,0.07333570857895533,0.0855372586820896,0.08267966820134756,0.07345299270117409,0.1454867701934526,0.07029709165540372,0.031823713801704706,0.03628736485284097,0.03674423161710674,0.013017254780040415,0.002765106983305902,0.008933272809804813,0.019145194154407106,0.017646395832289736,0.04502445174071457,0.023705480643758155,0.028294298556896146,0.0256450833435721,0.0783982794058441
Clostridium-scindens,0.06512452988040233,0.007644266243439279,0.09125888865233128,0.007221380522392581,0.009789108282632226,0.022526419287278776,0.020441950022474092,0.024160447861429436,0.0077993465117416035,0.019200969899031993,0.02153330720702029,0.027386714326350762,0.01663811275059425,0.00723768527124199,0.01751112241006737,0.014785664671054806,0.002881085216769704,0.011684866026400035,0.010400084399143023,0.014416297153139258,0.012831050228310503,0.015529538508893432,0.009257128244470015,0.009282227964398508,0.011505438039500694,0.00992378926073839,0.017996306135357368,0.054685398773006134,0.015506937351801083,0.006995994659546061,0.011266932565182068,0.006281420765027323,0.04055893216595986,0.012143637127257455,0.0053561026894170805,0.037617646890177124,0.027678916706030548,0.033256640366198874,0.01740570208364613,0.01447998296422487,0.01286197578901859,0.0234134007585335,0.008147152066371646,0.000853349799320778,0.017606599489842063,0.040777124264797904,0.02585050711667945,0.02186340073602153,0.013182129657713522,0.01439044286616819,0.010300356329046169,0.008517583342481795,0.06282213265270768,0.08254319805259588,0.033864396674505644,0.008439637849676008,0.0072700055699962875,0.011020166998754922,0.015118183236388758,0.012279708154575986,0.010353938261193293,0.014924452667283379,0.030022324207241675,0.012396498978278074,0.01532063645130183,0.0091487807231573,0.005243998969148074,0.04738161403508772,0.01017450739620881,0.009654436607195782,0.008474703950342001,0.011961236445219991,0.019222186546797238,0.011259376163708262,0.012887278374530867,0.008212887650882081,0.007707020820801807,0.022036811341872905,0.013392927536231884,0.05363222937904685,0.013394489314321798,0.015987145152651313,0.011684186457541544,0.010443815361579673,0.009378383935302584,0.008031005859375,0.007085456118427376,0.005385175797870712,0.031326377448288485,0.03018853210114835,0.012967064034302409,0.011127459718148575,0.009111576472317131,0.026868339180512343,0.003358800446973831,0.005255030308617788,0.010248363951746432,0.01815357005131856,0.005773083869511231,0.01705987957358245,0.006708478685766595,0.005042186122654578,0.005693608410077001,0.0254341110045808,0.08825513693355103,0.045406510685268624,0.021577280085717947,0.009485457543675165,0.014251983114533563,0.009991742587569834,0.012343270381353726,0.012480404223618579,0.015320106032613062,0.019289401089975875,0.010594706753923993,0.017032597486062742,0.007265605446263203,0.005442076058104016,0.007187593588458183,0.019562533679517956,0.003929737292087673,0.005944980014107689,0.002729611136329248,0.006227954724927613,0.025881380554024946,0.024688407704491825,0.005736015658982166,0.004298556896143838,0.0037566040054060694,0.02253088381751531
Ruminococcus-obeum,0.035067054550985875,0.0006198053710896714,0.02289312327017245,0.07488839060258973,0.07547086708222911,0.08364527010823515,0.0565101983794356,0.1306754992505198,0.09185180809282467,0.23833203887173465,0.25966635161406826,0.28306417419399854,0.22697672332600796,0.07398522721714035,0.14242379560188126,0.03884860913571263,0.025428708652358696,0.01824759900013156,0.40344478348373697,0.3508672321830216,0.24167851569273455,0.27615570652771365,0.1332816077925399,0.07699684180304336,0.18645577528720242,0.17587159856530812,0.0009913219481340922,0.04232711656441718,0.14434649130665897,0.031715175789942145,0.03522283772804491,0.03351241518044797,0.1573984248275323,0.06861486770264594,0.13654983638077106,0.27308688696609495,0.24124692174460716,0.27105248716764707,0.12003152995345578,0.08842174782320651,0.06380350194552528,0.02387248704791651,0.002592275657481887,0.0001896332887379507,0.4735568138647176,0.4498798648479539,0.3027010994630529,0.33466041444079514,0.14076221930149743,0.0987746374245864,0.13692190837398746,0.13942913601932155,0.00014886761292110825,0.0006544554850552696,0.08716946551400527,0.04360479555665937,0.028664593390271078,0.0441988467295908,0.09109817031044551,0.14151254035966182,0.19453061488083032,0.15820742111213895,0.26593303844355737,0.18041038179720692,0.12772688310296795,0.12715375708200652,0.06134489360135483,0.018992842105263155,0.4260574972162439,0.29920708118467587,0.35668333986199413,0.3190835722298392,0.1250898351795366,0.08889755820757896,0.10755920797204607,0.05247896007428041,0.08083547028840979,0.2987212204120549,0.0013813333333333336,0.04729387499788677,0.02277063183434706,0.02768505623995715,0.03138940902377376,0.06409891678169526,0.11211431704475361,0.09515729631696429,0.14861290012496398,0.07609871373384515,0.3104667764964305,0.29735704119631123,0.08071997361353249,0.0924383551284752,0.06990778500312282,0.03525451777321771,0.012931381720849249,0.0254343466937101,0.144853741228416,0.22801681943579244,0.1367396150807089,0.17158301955737731,0.08973576783196022,0.048180889616477075,0.100634528648111,0.3137551933525088,0.0024860601953112967,0.04027360078171652,0.15234210311775734,0.030198599526802573,0.05141624530314979,0.03851044810719337,0.08235176803149334,0.10299000237524561,0.26350582376094467,0.2824573477253722,0.12768259995192935,0.2207140757568964,0.08657393502527908,0.057846229774973654,0.05844911175058704,0.00833292509675207,0.030291724959842475,0.0002765106983305901,0.6064699651989711,0.9666016398077467,0.40922832239643336,0.24275683563535272,0.09091331013484123,0.09946534185001182,0.13739153049105132,0.7386911194456804
Clostridium-ramosum,0.25405723195102015,0.425599688148241,0.7736621247604855,0.31346140637941133,0.43008920906274495,0.5730211034548913,0.4240721843604602,0.4358173095004003,0.2910896598927693,0.815801208585122,1.0491153937773268,0.9906224204464339,0.802326770417545,0.2864917086533288,0.44847930172450323,0.45362032657471413,0.6667833308202233,2.027724422225146,1.789206972667662,1.444597776492513,1.411577943471476,1.0607349998900686,0.5053550464367496,0.30836778639104223,0.34533233880324876,0.3200422036588131,0.1691347754585705,0.660241226993865,0.7606647673314338,0.33242634623943035,0.5294364428687496,0.13263461538461538,0.43572944556274307,0.19688618227635446,0.18937209049019468,0.5949905676064656,0.623090159030074,0.7368628159569556,0.34834008975193104,0.24046156894756768,0.20067720492866406,0.3942633053221288,1.064777226310685,1.1086910226064286,1.195629767655022,0.9873057189338005,0.7861472769112758,0.42269241422974957,0.28633878160842074,0.20257315726990607,0.3599922514999974,0.29644893328942074,0.112295802680156,0.2563829362704019,0.3140818271817576,0.21914926282992028,0.20425253744275285,0.14618709466444868,0.1579072006418399,0.18700663984800056,0.17437129137890428,0.2336519683420701,0.473145942775892,0.2990035553560671,0.31442997964213004,0.19383979157189526,0.08731753000515427,0.10652070175438597,1.2489207828846314,0.6866718036867999,0.8370973573989816,0.7710306826207985,0.6066638572269493,0.2751556044189882,0.31385479487511325,0.19794451253481896,0.2528608815863066,1.0955443352816814,0.10552185507246377,0.5041429561630404,0.6895483099012862,0.4530990894483128,0.3500834893737988,0.25580820251269215,0.1418835812030247,0.21366524832589287,0.3116692300297991,0.14513490183113856,0.6539381292330221,0.7350907566629623,0.20982330490505585,0.25619970507689066,0.2085451339138102,0.16772357185410738,0.9834567708739377,0.3939170719339894,0.4102404793818497,0.7764142268102399,0.7150376735523196,0.6704204597810717,0.3332140824859596,0.18712112944073653,0.33578055598429113,0.5544636198998615,0.27006900588398386,0.4489321969491341,0.5773819922434575,0.30701909518915943,0.4061474231108225,0.16700484039223867,0.13324402129615176,0.1879527542052644,0.38402399121750075,0.44350493564913157,0.21533468417898094,0.4120469208503345,0.10553999599539471,0.09903473435686751,0.06848179446780991,0.09428109538039485,0.9691714596611222,1.5563404655537267,0.8830292026025117,1.304756514872335,0.7737524420177329,0.5095267121990866,0.1774611570247934,0.18500118287201328,0.14745922922553956,1.0938974000381412
Bacteroides-ovatus,2.031742201433651,0.8301259936794332,4.4977147115179905,2.3969634163586044,1.6973050651338135,2.0400435338694463,2.276820462358929,2.8638261635747253,1.4586067125140558,3.912437629051507,3.953578536465417,3.463397469957761,2.4723003094586717,1.0726852712419899,2.2865634507012413,1.0429208701308725,0.967668839110694,1.4383589878524756,2.183625267804973,1.5166792622582097,2.0307167215767876,2.3139012378251214,1.5256378514721436,1.2068418030433536,2.71646776064976,2.3526272068269938,0.6944591524351676,3.218405644171779,2.7961977458832803,1.5296742323097463,1.9076120097496123,0.5081738425508917,1.8385475580918136,1.1740839983200335,1.2968540592249516,2.213410856713628,2.3531797197291766,2.6481415005320326,1.1545405635353587,1.012660290081393,0.8077725897103328,0.7753967427679037,0.149333594125653,0.20110610270659668,2.4335558490270213,2.12856588662245,2.4518372112844116,2.2430229643992456,1.4824737640279042,1.1837629392039657,1.6830157977641496,1.5787155560434736,0.45935583093689974,1.1354802665708927,2.231705548747051,1.0716464594010824,1.099778747369724,0.8403098921677951,1.3578574134741814,2.3211607377968995,2.3941596578001656,1.3033199712200636,2.4471873435299907,1.8547641771299654,1.2812225436622735,0.9060151909901715,0.9073602367277815,0.7405198596491227,1.5272166840513883,1.5410089897852333,1.7154156748124265,1.466189600731231,1.3356507197516991,0.8063332328480485,0.6865945386307752,0.5456002228412258,0.8171207036650099,3.1176841188906854,0.4011872463768116,2.307892343324711,3.0874297869511746,1.9058496697018388,1.1856607154996075,0.9611573824953793,1.5477885911406575,1.0592829241071429,1.4725031240988178,0.7091658554802531,3.231092073952041,3.0781521124563764,1.522171229326674,1.2057205900622794,1.1556777985965685,0.9526047527636197,1.5752774096307267,0.5168147140848641,1.2152724118899314,1.5935243689003589,1.4383226097753696,1.3234529653813767,0.9350040822385511,0.8633343127789671,1.019654096139665,2.5222499201022686,0.6177030898616801,1.6030472468016574,2.412535084960926,1.0235583012690295,1.285542515192281,0.6426176136495352,1.1391889079652462,1.360897410982272,2.384957506627038,2.256027835715453,2.0911985104188537,2.633381509657684,1.634619687640787,0.4761678427083194,1.1430270359423085,0.4079165237838632,0.9159562671641017,1.6034855396190926,1.1149220759570284,1.4473074785762334,1.9084997244903072,1.9502341271490518,0.9659856459330144,1.177206056304708,1.2999853380841218,4.719760345813997
Akkermansia-muciniphila,0.5381719392314567,0.03140347213521001,0.5942803917394082,2.473991475264125,1.560152289948117,1.4646422804521255,1.3014052990269325,2.0501533882414886,0.9352770073171129,3.722108014927352,4.378228021239155,4.134780727883599,2.769732250975468,1.2924294379494201,2.435018855133257,1.9556699081577524,2.2292083703318983,0.9154212165066,2.993262026877881,3.4673314696998907,3.102677879891336,3.365521073807796,2.033201985330869,1.9676040769451624,3.250963036631858,2.877485394394935,0.09974223908918405,0.9775401226993866,2.8862699564586354,1.5891401869158879,1.4513559347071423,0.5042738395484297,2.3649454422273903,0.9110382192356153,1.387784676147584,2.9311613025304046,2.8292256337584627,4.008185936945799,1.5970296781942848,1.4470597790081394,0.9992337332468655,1.6111174239607347,0.25626496499678086,0.0037926657747590136,0.003035620601696908,0.004327368289325491,1.4201101167646806,0.006015327186630261,0.008597041081117515,1.5286226646949785,2.8243785142251245,1.7033315036410874,0.013894310539303439,0.08401572289397022,3.0638917411001807,1.4776868137243835,0.8794283404505508,0.8091550232664892,1.4702433197388067,1.909050773163509,1.3813250746472774,1.480892178024463,3.3778793939544824,3.055158494859892,1.5712712954034074,1.3145654301586644,1.6054552315735218,0.9797392280701755,0.8211289946349429,0.048352636674372194,0.016271431584656645,0.85311759940172,2.7509570155723235,1.4595242317308883,1.2979471981364048,1.3595809099350047,1.2513613195301865,4.281437632135307,0.04330179710144928,0.7484133826985174,3.312992987004354,2.6335897161221213,1.0197452678025176,0.7997351613129635,1.2753891668380053,1.357105015345982,1.9553133711429398,0.7028978639778134,3.0211773750686435,3.613567292507457,1.812714507845262,1.4666125974299558,1.261717697196811,1.3386132256569803,2.6477423923494707,0.8738765067877475,2.081488606796499,3.027057933612174,2.6513300033863865,2.155122094593521,1.4739711521809051,1.5753230071779376,1.5505830803793452,3.92193991690636,0.06737223129293615,0.5865336662866656,2.950449087499854,1.658890375929068,1.5332133413740316,0.7404959083849131,1.3418717375093214,1.3558839152685105,2.34767858194768,2.319645036957295,2.0199846052275294,3.5845101409419042,1.5687574460629725,0.8500412303752218,1.5952963797271666,0.7807950815656689,0.7830820249753874,0.004700681871620033,0.005583295506128008,0.00449796730133661,0.005714071031408105,0.05335397531274677,0.005736015658982166,1.500958126330731,1.3278843838309373,3.70472103913716
